txHash,id,image,class,chain,name,birthDate,bodyShape,sireId,sireClass,matronId,matronClass,stage,title,breedCount,level,hp,speed,skill,morale,from,to,timestamp,withPrice
0xfdcb9d9e760f87a33f9075c796c4114949e30178f29833fcae6a1b867f0b297a,3112307,https://storage.googleapis.com/assets.axieinfinity.com/axies/3112307/axie/axie-full-transparent.png,Mech,ronin,3HIT COMBO KILL+DEFF,1627711662,Fuzzy,19052,Mech,18990,Mech,4,,1,1,36,49,43,36,0x66a4ab5455a01d266a4d3a81e261639603b5f472,0x163c61ba701d97870806d1850dc61eec601c4efc,1631475037,0.051000003
0xe2612e8455858d96fe20ae36ae631bf0706f779db4975416f2c382a88aff7d0d,3112307,https://storage.googleapis.com/assets.axieinfinity.com/axies/3112307/axie/axie-full-transparent.png,Mech,ronin,3HIT COMBO KILL+DEFF,1627711662,Fuzzy,19052,Mech,18990,Mech,4,,1,1,36,49,43,36,0xf930d47b7a40932bbb4159a041c39ec3ef7f383d,0xe206b4242197fa31088ba016f0c525efd6f7dc99,1630860447,0.0594269
0x7cbc97ed820ec8da3403b6c20b2236dc6e11ecb448dfb9e8f25aca66d0d98140,3112307,https://storage.googleapis.com/assets.axieinfinity.com/axies/3112307/axie/axie-full-transparent.png,Mech,ronin,3HIT COMBO KILL+DEFF,1627711662,Fuzzy,19052,Mech,18990,Mech,4,,1,1,36,49,43,36,0xdc3d0f05550758be7857cc75d2be45330614d92e,0xf930d47b7a40932bbb4159a041c39ec3ef7f383d,1630763408,0.05184065
0xb7a1a2007fb66b2aa70930dc11d4cff913b0bce7d754727849fdd177cfbdb5e6,3112307,https://storage.googleapis.com/assets.axieinfinity.com/axies/3112307/axie/axie-full-transparent.png,Mech,ronin,3HIT COMBO KILL+DEFF,1627711662,Fuzzy,19052,Mech,18990,Mech,4,,1,1,36,49,43,36,0x7c323732bb0a3df1a14f860f647fd07d3cc2455a,0xdc3d0f05550758be7857cc75d2be45330614d92e,1630721939,0.045
0x3937c79a15a76d45887970696ab9987447e337fdec457547fe7ca5947d02a1f5,3112307,https://storage.googleapis.com/assets.axieinfinity.com/axies/3112307/axie/axie-full-transparent.png,Mech,ronin,3HIT COMBO KILL+DEFF,1627711662,Fuzzy,19052,Mech,18990,Mech,4,,1,1,36,49,43,36,0x3cf8131e27062c40527032bec1aa8b45e9b6669b,0x7c323732bb0a3df1a14f860f647fd07d3cc2455a,1628253917,0.14989999
0x1e8dcedf302f1ee5e3e9030729897fbc8ed4edef790b8af4d882d5bba51ff2ab,5708637,https://storage.googleapis.com/assets.axieinfinity.com/axies/5708637/axie/axie-full-transparent.png,Aquatic,ronin,Axie #5708637,1631041746,Normal,27236,Aquatic,26880,Aquatic,4,,0,1,43,50,35,36,0xc56179939eb3e3bde367c895e9c8752ef5116d7c,0x7c970ab4e48f7a97756345acb90a1b358b55e5fc,1631908628,0.057995383
0x5bbf80994e0e6707fa1a4e5f9fcb27802307253a3ac9913b3552c1ca616b1459,5467066,https://storage.googleapis.com/assets.axieinfinity.com/axies/5467066/axie/axie-full-transparent.png,Beast,ronin,Pure Breeder,1630640630,Normal,50949,Beast,51612,Beast,4,,0,1,31,41,31,61,0x44c57aee2c2b2ec342a69f6311749cd690db5c89,0x6bd7a13dc17ddb346bb5ff835280846ad88a0536,1631155182,0.11382466
0x5f9a59cd6525283a0a99659f5df7171c7aa7a262950d6169c60d4d53f43cccf4,4863463,https://storage.googleapis.com/assets.axieinfinity.com/axies/4863463/axie/axie-full-transparent.png,Bug,ronin,antenna + gravel + discard,1629740446,BigYak,46883,Bug,13153,Bug,4,,0,1,42,33,35,54,0xf25525fdc7a175a137a411d149c141404722af07,0xf8325c372ef21ea474037e99f83748eb053c640d,1631571355,0.2
0xcfc2176bdf7c0629e63bfb784b7db96fe18245f937f32f3ff4386012437b442e,5037533,https://storage.googleapis.com/assets.axieinfinity.com/axies/5037533/axie/axie-full-transparent.png,Beast,ronin,a,1629993095,Fuzzy,22048,Beast,21791,Beast,4,,0,1,32,40,31,61,0xff8cf2bcad88b37ea481aa2c51e045e73f0fdf8b,0x8c06ab8644c963c81819297c0ded2bb7554e2bfb,1630699595,0.055760004
0x36a26a4b9efafe941eef033759d05602c2262882dba6cc0416eeca59b1c78edb,5037533,https://storage.googleapis.com/assets.axieinfinity.com/axies/5037533/axie/axie-full-transparent.png,Beast,ronin,a,1629993095,Fuzzy,22048,Beast,21791,Beast,4,,0,1,32,40,31,61,0x256ad7a3cd71211f1d8ab917c43fad18f67d7c71,0xff8cf2bcad88b37ea481aa2c51e045e73f0fdf8b,1630673720,0.051328123
0x1de0213cf8c74a34114a650a5c5a723891dade3c39de1aa109fdde907eb452c5,4917214,https://storage.googleapis.com/assets.axieinfinity.com/axies/4917214/axie/axie-full-transparent.png,Bug,ronin,Only 1,1629817330,Normal,48792,Bug,43694,Bug,4,,6,1,42,33,35,54,0x4e01601fa96c1adff1f288087d9bbce254fbedcc,0x8c84295b54aff427d76033092f003ffb7601228c,1630664627,0.2191342
0x88e35e2df25d8322bbd7e97624beb5f15a9f1ba7d06c93da9c7c5b892b3bb8d2,5939272,https://storage.googleapis.com/assets.axieinfinity.com/axies/5939272/axie/axie-full-transparent.png,Aquatic,ronin,Axie #5939272,1631374843,Normal,33954,Aquatic,33755,Aquatic,4,,2,1,43,57,35,29,0x62477b2e0a005e6dd28a2f4c7944a2ddc473dc47,0x5498955d6e88734ef4eb4944a2c0807ba546e280,1631871575,0.055099998
0x6aefbac136af092cbae705bab2e22401814a78d955a0f86e34e70ce3c81001bb,1886381,https://storage.googleapis.com/assets.axieinfinity.com/axies/1886381/axie/axie-full-transparent.png,Plant,ronin,HA-1,1625941604,Normal,53026,Plant,47153,Beast,4,,2,1,51,41,31,41,0x7ada1847a997814a0708e1108b5dcdd817475057,0x656a6350c0323afa2893e1fd044062d5fff836a1,1629800413,0.077
0xe5b3e738049a9c9d50e656be1051089c703dd2eb9719fa4d110ad9b40768da2a,1886381,https://storage.googleapis.com/assets.axieinfinity.com/axies/1886381/axie/axie-full-transparent.png,Plant,ronin,HA-1,1625941604,Normal,53026,Plant,47153,Beast,4,,2,1,51,41,31,41,0x9348a6c7bf7edf94a862154b5c7dde0c96d9d966,0x6c4a9a8027a3c3f80be27f43a8dbda8a350ea2ac,1629787585,0.07
