,id,image,class,chain,name,birthDate,bodyShape,sireId,sireClass,matronId,matronClass,stage,title,breedCount,level,hp,speed,skill,morale,from,to,timestamp,txHash,withPrice
0,6,https://storage.googleapis.com/assets.axieinfinity.com/axies/6/axie/axie-full-transparent.png,Aquatic,ronin,#6,1521001329,Normal,0,,0,,4,Origin,0,1,48,48,35,33,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,0x08797952462b82db639ddbfdef2ab1718ffa7676,1607245230,0x87d0f0c6fdc100dd6d235a6d3607e869a2ef9989e98e1f763ede136b7c49d231,7.0844755
1,6,https://storage.googleapis.com/assets.axieinfinity.com/axies/6/axie/axie-full-transparent.png,Aquatic,ronin,#6,1521001329,Normal,0,,0,,4,Origin,0,1,48,48,35,33,0x453dbece037e908e3f1ac6b7b638f51124054f6d,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,1594196518,0xbcf825d4310c83ce6b84f31f0aef209c95a3d9d4b439b56f554cd19d0c39004a,6.0
2,6,https://storage.googleapis.com/assets.axieinfinity.com/axies/6/axie/axie-full-transparent.png,Aquatic,ronin,#6,1521001329,Normal,0,,0,,4,Origin,0,1,48,48,35,33,0x4ce15b37851a4448a28899062906a02e51dee267,0x730952cc677b1f432893d53cbf528baccbbf2441,1522932664,0xa2ffb7b1093558e18c472d2f0f3781ee57cb74648d709466a32b7305d9dc938f,1.0197628
3,9,https://storage.googleapis.com/assets.axieinfinity.com/axies/9/axie/axie-full-transparent.png,Beast,ronin,1nTeam3,1521001353,Normal,0,,0,,4,Origin,0,1,34,38,31,61,0x453dbece037e908e3f1ac6b7b638f51124054f6d,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,1594197775,0xef07753a444700b22ddf8ec5aaa790ca7a408dd2d893b69f8eb59dd40ab5c28c,10.0
4,9,https://storage.googleapis.com/assets.axieinfinity.com/axies/9/axie/axie-full-transparent.png,Beast,ronin,1nTeam3,1521001353,Normal,0,,0,,4,Origin,0,1,34,38,31,61,0x265b775ef1844c7a03c0d9d0985d2e46cc3854e3,0xc98fc0171a883ad5fa1181f7d738d75f2b82e077,1629478118,0xfcedf726117d10eeb67ce10149d7efe476a42fda1b15f4b5d4e7adb8b83eb95b,49.0
5,9,https://storage.googleapis.com/assets.axieinfinity.com/axies/9/axie/axie-full-transparent.png,Beast,ronin,1nTeam3,1521001353,Normal,0,,0,,4,Origin,0,1,34,38,31,61,0x32ab64730545533df08249b02ece4829f2f91f8a,0x265b775ef1844c7a03c0d9d0985d2e46cc3854e3,1625426067,0xe19f7d0a1ff35b38ecec01cf62ae0a5bd84515ad8ff428e41e7242a527726a21,100.0
6,14,https://storage.googleapis.com/assets.axieinfinity.com/axies/14/axie/axie-full-transparent.png,Beast,ronin,Fourteen Fans,1521001353,Normal,0,,0,,4,Origin,0,1,43,39,31,51,0x0d41f957181e584db82d2e316837b2de1738c477,0x088b99442b893a861db16e5c8c6a01a66d0c3ada,1600789822,0x20f360042353c96ff6ae4f6c1143d03a66775eb4400b3ae38872675dd805329c,5.0
7,17,https://storage.googleapis.com/assets.axieinfinity.com/axies/17/axie/axie-full-transparent.png,Plant,ronin,#17,1521001368,Normal,0,,0,,4,Origin,0,1,54,32,31,47,0xb68fcd74aa0e14e5bf30efc60ca0fb48a430be90,0xe293390d7651234c6dfb1f41a47358b9377c004f,1574010718,0x8369ff4e53a6b5d745165c36e7119875b15d06024ca31e5483452848c1652a34,2.1446378
8,19,https://storage.googleapis.com/assets.axieinfinity.com/axies/19/axie/axie-full-transparent.png,Beast,ronin,𝕭𝖊𝖑𝖑𝖜𝖊𝖙𝖍𝖊𝖗,1521001390,Normal,0,,0,,4,Origin,0,1,37,44,31,52,0x0d41f957181e584db82d2e316837b2de1738c477,0x013e5accf6ccca896e730027fd4e3d5ed8e8dbb1,1558409788,0x6b6d41c03ee7b0f0098f98893ed46dd8a4aa8b39ab00323720cd8939d98d46ec,5.0
9,20,https://storage.googleapis.com/assets.axieinfinity.com/axies/20/axie/axie-full-transparent.png,Aquatic,ronin,#20 Red Nemo God,1521001390,Normal,0,,0,,4,Origin,1,1,47,50,35,32,0x936b15b83204342a0960ea9a401b89e1969303c0,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1603645935,0x62fd0ab282b8983e5daf34fbb519c15432a711e919692838568e7d14883b1402,26.5
10,20,https://storage.googleapis.com/assets.axieinfinity.com/axies/20/axie/axie-full-transparent.png,Aquatic,ronin,#20 Red Nemo God,1521001390,Normal,0,,0,,4,Origin,1,1,47,50,35,32,0x1e3934ea7e416f4e2bc5f7d55ae9783da0061475,0x4862be2d10560e8fdcf07896965a294fc0be583d,1601701136,0x1d69bd9ae47cb20c65b6b4ff17b26a3484a6fc7c7a069f3699d99395db8ba964,13.0
11,20,https://storage.googleapis.com/assets.axieinfinity.com/axies/20/axie/axie-full-transparent.png,Aquatic,ronin,#20 Red Nemo God,1521001390,Normal,0,,0,,4,Origin,1,1,47,50,35,32,0x5c00deedfbae63cdaa2d36500720f971dd54b9e4,0x1e3934ea7e416f4e2bc5f7d55ae9783da0061475,1586265908,0xb66de5dcce53e7c60f6082effbef3adaa0d034273081485d0fe7c38114afec0a,3.5312688
12,20,https://storage.googleapis.com/assets.axieinfinity.com/axies/20/axie/axie-full-transparent.png,Aquatic,ronin,#20 Red Nemo God,1521001390,Normal,0,,0,,4,Origin,1,1,47,50,35,32,0xab01d4895b802c38eee7553bb52a4160cfca2878,0x3f86f18322a888d9b3adef38f127c941bccc014d,1585847711,0x268515af7b336f67dcc5a7cf2656aa13fef097112a0f4da37d44436fef8b733e,4.0
13,20,https://storage.googleapis.com/assets.axieinfinity.com/axies/20/axie/axie-full-transparent.png,Aquatic,ronin,#20 Red Nemo God,1521001390,Normal,0,,0,,4,Origin,1,1,47,50,35,32,0x04cd503a98c88124979f73e219b2c464122981e7,0xab01d4895b802c38eee7553bb52a4160cfca2878,1532148829,0xddc320c77e4923a64be808f2c657300e7098e79102d0e12fb9432f10e7db3cef,3.0
14,20,https://storage.googleapis.com/assets.axieinfinity.com/axies/20/axie/axie-full-transparent.png,Aquatic,ronin,#20 Red Nemo God,1521001390,Normal,0,,0,,4,Origin,1,1,47,50,35,32,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,0xb0931a07523101a0eea9e74cf268102ff82f9283,1625282273,0x2fbcc3561b105da397e7c5accf1104bc86071ff9880ba71b86620ea0608412f0,28.0
15,24,https://storage.googleapis.com/assets.axieinfinity.com/axies/24/axie/axie-full-transparent.png,Aquatic,ronin,White Rabbit,1521001390,Normal,0,,0,,4,Origin,1,1,49,50,35,30,0xd4d8564baace86315f02e91d1afd54a5979719e3,0x63d02a5a1569422f92254b000e6afbf5e95e65a2,1614429168,0x183fe67755a9336490cebb428eef39523a2f6e4604816b6b21fd5f390a56b996,25.0
16,24,https://storage.googleapis.com/assets.axieinfinity.com/axies/24/axie/axie-full-transparent.png,Aquatic,ronin,White Rabbit,1521001390,Normal,0,,0,,4,Origin,1,1,49,50,35,30,0x3f86f18322a888d9b3adef38f127c941bccc014d,0xd4d8564baace86315f02e91d1afd54a5979719e3,1601040699,0xa57031df9868e38fcb98bf6c6d6b39cfe8c4755477cd1bd421dc16e68ef6bf29,6.5
17,24,https://storage.googleapis.com/assets.axieinfinity.com/axies/24/axie/axie-full-transparent.png,Aquatic,ronin,White Rabbit,1521001390,Normal,0,,0,,4,Origin,1,1,49,50,35,30,0xab01d4895b802c38eee7553bb52a4160cfca2878,0x3f86f18322a888d9b3adef38f127c941bccc014d,1581987257,0x2383a309bbbd7ada081a75ea4ba8258b1f0bd6343d280ad5c578e88f13d21845,5.0
18,24,https://storage.googleapis.com/assets.axieinfinity.com/axies/24/axie/axie-full-transparent.png,Aquatic,ronin,White Rabbit,1521001390,Normal,0,,0,,4,Origin,1,1,49,50,35,30,0x04cd503a98c88124979f73e219b2c464122981e7,0xab01d4895b802c38eee7553bb52a4160cfca2878,1532148801,0xcd894ead1b45539e9fb9cc5443de79499962a9b021db36722d9e3addfee103dc,3.0
19,25,https://storage.googleapis.com/assets.axieinfinity.com/axies/25/axie/axie-full-transparent.png,Aquatic,ronin,Axie #25,1521001390,Normal,0,,0,,4,Origin,0,1,48,50,35,31,0x0d41f957181e584db82d2e316837b2de1738c477,0x4a33a29ade766580efb33bf8c35b7dd492c47e37,1601086591,0xabe1825af331d4f585d41cc837b0814eed9888837fc8681f02beb0f83b2ddabb,4.0
20,29,https://storage.googleapis.com/assets.axieinfinity.com/axies/29/axie/axie-full-transparent.png,Plant,ronin,Ava,1521001401,Fuzzy,0,,0,,4,Origin,3,1,59,34,31,40,0x3ddb77c918f4cf0cdc109883cbff0375e349fb8e,0x21099184e7b0be245e3eed492288a07de2c64fd7,1556378289,0xe8720cb1afeaf8a7eac5465fbc8a5ff0962e0f0ff7f3ee3670af57a2e6d53be4,9.122344
21,31,https://storage.googleapis.com/assets.axieinfinity.com/axies/31/axie/axie-full-transparent.png,Beast,ronin,ID 31 First Egg Beast Ever,1521001411,Normal,0,,0,,4,Origin,1,1,36,40,31,57,0xab01d4895b802c38eee7553bb52a4160cfca2878,0xe9822f18f2654e606a8dff9d75edd98367e7c0ae,1586274997,0xf4d79d37606c40e76e4a621cbf8e3bd6df8c60511ad7ab2d0d80f2859e9ae8c2,1.0
22,33,https://storage.googleapis.com/assets.axieinfinity.com/axies/33/axie/axie-full-transparent.png,Beast,ronin,Axie #33,1521001411,Normal,0,,0,,4,Origin,0,1,36,43,31,54,0x21099184e7b0be245e3eed492288a07de2c64fd7,0x4a33a29ade766580efb33bf8c35b7dd492c47e37,1600536098,0x8b1c432602f7d5ea550328cf8d3cbe5da2d636a100bcb5892b258e3da627f2c9,2.5
23,34,https://storage.googleapis.com/assets.axieinfinity.com/axies/34/axie/axie-full-transparent.png,Aquatic,ronin,"#34, Confused Shithead",1521001411,Normal,0,,0,,4,Origin,1,1,53,47,35,29,0x5b50fb8281cb679a3102d3de22dd05a1ad895e8f,0x88f09bdc8e99272588242a808052eb32702f88d0,1601278554,0x190389aefaeb0537e32c4b43ea5bdf38d032663a7b471ca0b10ad27e4ef354d0,2.6113987
24,35,https://storage.googleapis.com/assets.axieinfinity.com/axies/35/axie/axie-full-transparent.png,Plant,ronin,𒀭 ,1521001411,Normal,0,,0,,4,Origin,0,1,57,38,31,38,0x1d52f101b0826815a96b892dba99e7865796996c,0xba11610e28406a4cd34d9e993edd9e7f2ea90d53,1598171963,0x45063002d28523fcb815f23332e6cfd6b4b05c85a9665cb11014f1c6f597cc47,90.0
25,35,https://storage.googleapis.com/assets.axieinfinity.com/axies/35/axie/axie-full-transparent.png,Plant,ronin,𒀭 ,1521001411,Normal,0,,0,,4,Origin,0,1,57,38,31,38,0x6d295267ce505c55ad65f1759c080be337f96943,0x2a422e9ccb679de6810f6aef3b644b8706186390,1543142503,0x53d1b0e76308cd302d32d6fa2becf4f2e9823f5504ff93b98d6b6598fac79d48,45.0
26,36,https://storage.googleapis.com/assets.axieinfinity.com/axies/36/axie/axie-full-transparent.png,Aquatic,ronin,Superlow 2 Digit ID-#4 Pure Aqua,1521001411,Normal,0,,0,,4,Origin,0,1,49,45,35,35,0x0d41f957181e584db82d2e316837b2de1738c477,0x1989a4a51db6225f6d406749fda500b775f8c7d0,1601427166,0x49fa049473d946ba34939bbc163c3731353542f80cdb5852f28d7c54cd051da4,4.0
27,40,https://storage.googleapis.com/assets.axieinfinity.com/axies/40/axie/axie-full-transparent.png,Plant,ronin,Axie #40,1521001422,Normal,0,,0,,4,Origin,0,1,56,38,31,39,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,0x08797952462b82db639ddbfdef2ab1718ffa7676,1607246065,0x72b23bfda8a8b305112ab950afa926714512f4c728abdb0a723eacb858e6f2c5,3.096304
28,40,https://storage.googleapis.com/assets.axieinfinity.com/axies/40/axie/axie-full-transparent.png,Plant,ronin,Axie #40,1521001422,Normal,0,,0,,4,Origin,0,1,56,38,31,39,0x21099184e7b0be245e3eed492288a07de2c64fd7,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,1594196356,0xfb5547005629cfe08393ce61a47c022246192d068ec8ab8ccb4ba1576a339376,2.5
29,42,https://storage.googleapis.com/assets.axieinfinity.com/axies/42/axie/axie-full-transparent.png,Beast,ronin,Beni,1521001422,Normal,0,,0,,4,Origin,1,1,36,44,31,53,0x3e78530efd76355fc1ceed3f77ae49b45056b132,0x5ea1d56d0dde1ca5b50c277275855f69edefa169,1578277085,0x84bd007c246cc0e97391994df04c2caf734f7394736dd01fa073ec5d2fa9cc33,3.9996347
30,45,https://storage.googleapis.com/assets.axieinfinity.com/axies/45/axie/axie-full-transparent.png,Plant,ronin,Axie #45,1521001422,Normal,0,,0,,4,Origin,1,1,56,39,31,38,0x665498c14f80647d2a57a1f54eee4aaa9920fae8,0xab01d4895b802c38eee7553bb52a4160cfca2878,1531942075,0x588bc80e9f797f77c525a7b8964d6290e2f09de63042b14b4850ed45afdbdf66,0.89000005
31,47,https://storage.googleapis.com/assets.axieinfinity.com/axies/47/axie/axie-full-transparent.png,Beast,ronin,FVCKFURRY// #47,1521001427,Fuzzy,0,,0,,4,Origin,2,1,36,45,31,52,0x04cd503a98c88124979f73e219b2c464122981e7,0x9be96a6e861d2e5aff1fe0738bed664b6f0b543e,1533037166,0x31b20c23f87ae08340f80747d1d64bc7a703f35e03ceea5bce6461503b165e6f,1.5
32,50,https://storage.googleapis.com/assets.axieinfinity.com/axies/50/axie/axie-full-transparent.png,Plant,ronin,Veggie Garden,1521001469,Fuzzy,0,,0,,4,Origin,1,1,59,31,31,43,0xab01d4895b802c38eee7553bb52a4160cfca2878,0x665498c14f80647d2a57a1f54eee4aaa9920fae8,1559755790,0x03d92cfd7a97985c744c0e8ad87725d76346d56635f0e071ccbbb8848bce688b,1.3000001
33,54,https://storage.googleapis.com/assets.axieinfinity.com/axies/54/axie/axie-full-transparent.png,Aquatic,ronin,Jim,1521001469,Normal,0,,0,,4,Origin,1,1,51,47,35,31,0xb070c91a798daea376176363ea1da5a0844e3515,0x1368375c9f05e59e878fca681ac48428c403aa6b,1541607849,0x96e8a30bb767da48c91a0322a06e6ee9a8e7fa4dda074f2a9c4175292f4536c5,0.48366898
34,55,https://storage.googleapis.com/assets.axieinfinity.com/axies/55/axie/axie-full-transparent.png,Beast,ronin,Axie #55,1521001469,Normal,0,,0,,4,Origin,1,1,35,44,31,54,0xe374479695fd5eefbc1caaa8e9d705f05ae24f2b,0x721931508df2764fd4f70c53da646cb8aed16ace,1536890075,0x284791d67a9c6679a61a660a76e87ff4ddf49dbc0751299ca330d09e384a22d0,2.1138196
35,59,https://storage.googleapis.com/assets.axieinfinity.com/axies/59/axie/axie-full-transparent.png,Aquatic,ronin,"Axie #59 ""Moon Knight""",1521001469,Normal,0,,0,,4,Origin,0,1,44,51,35,34,0xf18e6e67a8c3929aac25a01c54fa46d5d032c5a1,0xba11610e28406a4cd34d9e993edd9e7f2ea90d53,1598212669,0xa7a78b7d4b2c6023775439ce3e456fb70e430e4106fc250dcd172790fe2ae275,3.4143467
36,60,https://storage.googleapis.com/assets.axieinfinity.com/axies/60/axie/axie-full-transparent.png,Plant,ronin,Axie #60,1521001469,Normal,0,,0,,4,Origin,0,1,57,31,31,45,0x0d41f957181e584db82d2e316837b2de1738c477,0xc4ed448e7d7bdd954e943954459017be63584f69,1601221044,0x053acc0adcf52378d28a3f8824d554fa51a2cbe14f3d179b9da72ac91e8bd027,4.0
37,61,https://storage.googleapis.com/assets.axieinfinity.com/axies/61/axie/axie-full-transparent.png,Plant,ronin,SuperRare 2 Digit ID Pure,1521001469,Normal,0,,0,,4,Origin,0,1,53,37,31,43,0x0d41f957181e584db82d2e316837b2de1738c477,0x1989a4a51db6225f6d406749fda500b775f8c7d0,1601441215,0x22cdb62b54cd174971b17f10970a15363f70401356a0341d9a051ece089657c3,4.0
38,63,https://storage.googleapis.com/assets.axieinfinity.com/axies/63/axie/axie-full-transparent.png,Plant,ronin,"#63, GoldenFungalBulbasaur",1521001469,Normal,0,,0,,4,Origin,0,1,53,38,31,42,0x88f09bdc8e99272588242a808052eb32702f88d0,0xc03817b46795bf3c417a91e3eac4ce382317b884,1603087124,0xa77e8994b659ddd31fa45f37a95ebef6e54a2d01263717908607ab604912b4ee,20.0
39,63,https://storage.googleapis.com/assets.axieinfinity.com/axies/63/axie/axie-full-transparent.png,Plant,ronin,"#63, GoldenFungalBulbasaur",1521001469,Normal,0,,0,,4,Origin,0,1,53,38,31,42,0x0d41f957181e584db82d2e316837b2de1738c477,0x88f09bdc8e99272588242a808052eb32702f88d0,1601277927,0xe9ff3336ecd2077b4beef95009f28930d90c1d9cd904d978184f051dee262c57,10.0
40,66,https://storage.googleapis.com/assets.axieinfinity.com/axies/66/axie/axie-full-transparent.png,Beast,ronin,✨Route 66 | ZEN✨,1521001469,Normal,0,,0,,4,Origin,0,1,40,40,31,53,0x4f834bdd8c2ec99400d2fa61ce68a03eae4b3737,0x462a6466a0cbd0ce0f50bc656c74a4ac1aaf3062,1620877578,0xae72207d124e07953fd852ede81503d92eda427b9a54d0ef63c6a9ebce91651f,18.101667
41,68,https://storage.googleapis.com/assets.axieinfinity.com/axies/68/axie/axie-full-transparent.png,Plant,ronin,Axie #68,1521001481,Normal,0,,0,,4,Origin,0,1,55,33,31,45,0x2e6236591bfa37c683ce60d6cfde40396a114ff1,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1522470435,0x9b42b278a147443dae57af1b094f2e6646956ef33fb7cc7641003a4ebeca2409,0.22
42,72,https://storage.googleapis.com/assets.axieinfinity.com/axies/72/axie/axie-full-transparent.png,Plant,ronin,Maggie,1521001517,Normal,0,,0,,4,Origin,1,1,57,36,31,40,0x4ce15b37851a4448a28899062906a02e51dee267,0xab01d4895b802c38eee7553bb52a4160cfca2878,1531941842,0xb6aedc91e93d5a93e64105989e94bf37c6ff1473238195c4c5c8b92193c9c649,1.9900001
0,77,https://storage.googleapis.com/assets.axieinfinity.com/axies/77/axie/axie-full-transparent.png,Beast,ronin,Hornange,1521001636,Normal,0,,0,,4,Origin,6,1,36,41,31,56,0x0bd6db765962e0657a552da5da8beaf039ccdbd5,0x4ed9c6193ede88a5d41b2e833e46508800420780,1603637425,0x82d681a47a4cb644c970fdb2cac71988e09e32e810fdb3a74ca277d913cbb9a4,5.0
1,77,https://storage.googleapis.com/assets.axieinfinity.com/axies/77/axie/axie-full-transparent.png,Beast,ronin,Hornange,1521001636,Normal,0,,0,,4,Origin,6,1,36,41,31,56,0x21099184e7b0be245e3eed492288a07de2c64fd7,0x0bd6db765962e0657a552da5da8beaf039ccdbd5,1598631975,0x1f362000db2b41a8f12695cfd1f09134cf34f5c238e2e8a92c06978d99dd7545,1.5
2,79,https://storage.googleapis.com/assets.axieinfinity.com/axies/79/axie/axie-full-transparent.png,Aquatic,ronin,Axie #79,1521001636,Normal,0,,0,,4,Origin,0,1,43,49,35,37,0x21099184e7b0be245e3eed492288a07de2c64fd7,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,1594197211,0x2a4f1e0e62968504d8799fab27cbcb9fa0d29a506cad2189527f114fbe6b4f19,1.5
3,79,https://storage.googleapis.com/assets.axieinfinity.com/axies/79/axie/axie-full-transparent.png,Aquatic,ronin,Axie #79,1521001636,Normal,0,,0,,4,Origin,0,1,43,49,35,37,0xe374479695fd5eefbc1caaa8e9d705f05ae24f2b,0x6d295267ce505c55ad65f1759c080be337f96943,1534519654,0x5861dca75ca3be8b40dc65c0488e5843cda2a4455c60433c24afe780f9e40510,0.4690599
4,80,https://storage.googleapis.com/assets.axieinfinity.com/axies/80/axie/axie-full-transparent.png,Aquatic,ronin,Axie #80,1521001636,Fuzzy,0,,0,,4,Origin,0,1,47,49,35,33,0x28d02f67316123dc0293849a0d254ad86b379b34,0xc75efe55705770db12724dea5c901301789ddb45,1522200425,0xb10f782d06c63a3410541c4ebc31d1bf442b18cbe4954d2674156092ede31a67,0.86
5,83,https://storage.googleapis.com/assets.axieinfinity.com/axies/83/axie/axie-full-transparent.png,Plant,ronin,22k exp,1521001653,Normal,0,,0,,4,Origin,5,1,52,32,31,49,0xcb832de0c1f2501fbd19ee48f801d3d729fd4d04,0x6b357e2cbae33cfb53ae9c136829d98def4a9561,1602105099,0xc622c16fb6aeb878880262b5132b2bf22d790139cf76b06456bb828fc93df51b,1.4972454
6,85,https://storage.googleapis.com/assets.axieinfinity.com/axies/85/axie/axie-full-transparent.png,Plant,ronin,Axie #85,1521001653,Fuzzy,0,,0,,4,Origin,1,1,52,38,31,43,0x73601fd195e1c6407e21845ed40b0c9d61c37ab1,0x6d295267ce505c55ad65f1759c080be337f96943,1534420694,0xd5831affff63f2a540c8563b9d84bff7c2d856e701ef615aced0131720a0eda0,0.8893852
7,85,https://storage.googleapis.com/assets.axieinfinity.com/axies/85/axie/axie-full-transparent.png,Plant,ronin,Axie #85,1521001653,Fuzzy,0,,0,,4,Origin,1,1,52,38,31,43,0xe374479695fd5eefbc1caaa8e9d705f05ae24f2b,0x73601fd195e1c6407e21845ed40b0c9d61c37ab1,1533932451,0xf11114cc6f35294d5b67ade3743d85c287dde0f093384cf70527066e9e03e347,0.3983673
8,89,https://storage.googleapis.com/assets.axieinfinity.com/axies/89/axie/axie-full-transparent.png,Beast,ronin,Axie #89,1521001684,Fuzzy,0,,0,,4,Origin,0,1,35,39,31,59,0x28d02f67316123dc0293849a0d254ad86b379b34,0xc75efe55705770db12724dea5c901301789ddb45,1522200268,0x952c61fbb24bd852385a2e939073db51666b4a8be5a6d777138d5dd50733e7da,0.86
9,90,https://storage.googleapis.com/assets.axieinfinity.com/axies/90/axie/axie-full-transparent.png,Beast,ronin,Axie #90,1521001684,Normal,0,,0,,4,Origin,1,1,34,44,31,55,0xab01d4895b802c38eee7553bb52a4160cfca2878,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,1594196299,0x607fad5f1480e3e2aee2c6705e0428a52ead700a5a3091e48328bc1d8aa5bcc2,1.0
10,90,https://storage.googleapis.com/assets.axieinfinity.com/axies/90/axie/axie-full-transparent.png,Beast,ronin,Axie #90,1521001684,Normal,0,,0,,4,Origin,1,1,34,44,31,55,0xcde993b6cc5cf39a3087fa166a81769f924146f6,0xab01d4895b802c38eee7553bb52a4160cfca2878,1531801750,0xe4b86aad38f14503d17aeefe69ac1af2b384e9da9d0a09dbb153989b9b5c3658,1.0
11,93,https://storage.googleapis.com/assets.axieinfinity.com/axies/93/axie/axie-full-transparent.png,Beast,ronin,Axie #93,1521001702,Normal,0,,0,,4,Origin,1,1,37,45,31,51,0x8c5fc43ad00cc53e11f61bece329ddc5e3ea0929,0x721931508df2764fd4f70c53da646cb8aed16ace,1528591008,0x6abb06f733e561af98014e2489521d0cbe9cd0df053337aa334516438e730ca1,0.780174
12,98,https://storage.googleapis.com/assets.axieinfinity.com/axies/98/axie/axie-full-transparent.png,Aquatic,ronin,Infinity,1521001766,Normal,0,,0,,4,Origin,5,1,48,49,35,32,0x0bd6db765962e0657a552da5da8beaf039ccdbd5,0xa6518bee322af13ba71c471b3527416ed08ad2a4,1615150284,0x8b63d1adbb2b4f2692e29c43abbe044bc9dbf50ec48aeb3b668609895b7da707,5.0
13,98,https://storage.googleapis.com/assets.axieinfinity.com/axies/98/axie/axie-full-transparent.png,Aquatic,ronin,Infinity,1521001766,Normal,0,,0,,4,Origin,5,1,48,49,35,32,0x21099184e7b0be245e3eed492288a07de2c64fd7,0x0bd6db765962e0657a552da5da8beaf039ccdbd5,1598632371,0x19c9fc17b1d0ec0a08064d2e191cb8555c7540ea0dfd6b4e721ae087af9b43c9,1.5
14,98,https://storage.googleapis.com/assets.axieinfinity.com/axies/98/axie/axie-full-transparent.png,Aquatic,ronin,Infinity,1521001766,Normal,0,,0,,4,Origin,5,1,48,49,35,32,0x93add2031dee8c5807fe4967197fc01e34b4d2ac,0x3b460a18e691b9c1963e65e6fbf893682cef9613,1626206724,0xc186408348fea6634f1245941fdd838e8ec1fc6836a1a974f2597a951758b738,12.0
15,98,https://storage.googleapis.com/assets.axieinfinity.com/axies/98/axie/axie-full-transparent.png,Aquatic,ronin,Infinity,1521001766,Normal,0,,0,,4,Origin,5,1,48,49,35,32,0x15e81d1a4d73711d2a0a4fde0f791b20f2a27d5f,0x93add2031dee8c5807fe4967197fc01e34b4d2ac,1625420937,0xffdde61802b8cbd36651a9662661bdc7e1e31fdfebbf33217329c64be3f815e0,10.0
16,107,https://storage.googleapis.com/assets.axieinfinity.com/axies/107/axie/axie-full-transparent.png,Beast,ronin,Axie #107,1521001855,Normal,0,,0,,4,Origin,1,1,38,42,31,53,0xe374479695fd5eefbc1caaa8e9d705f05ae24f2b,0x665498c14f80647d2a57a1f54eee4aaa9920fae8,1534262023,0xc1725e333c7302c5815c76e76fb29fdb7a9479271a4ff61046fad160298f4523,1.6131239
17,110,https://storage.googleapis.com/assets.axieinfinity.com/axies/110/axie/axie-full-transparent.png,Aquatic,ronin,Rare Low ID Origin,1521001879,Normal,0,,0,,4,Origin,1,1,45,50,35,34,0x21099184e7b0be245e3eed492288a07de2c64fd7,0x913bc920f1dc3691709441b7c08ea35df26c12ed,1548195139,0xbb26a0f73a4f035403bb604bcf78ba3c1d6ca6fc97a4ea5143d53c20eff32423,0.5
18,110,https://storage.googleapis.com/assets.axieinfinity.com/axies/110/axie/axie-full-transparent.png,Aquatic,ronin,Rare Low ID Origin,1521001879,Normal,0,,0,,4,Origin,1,1,45,50,35,34,0xaf1e653e61aea552ef6b926dd2a1e6620d3f605d,0x1958f7f84a3e640e020c446591ca72dc76f9c141,1623612796,0x222629f263f64d227e921f6357242966cefe371cc4251240680ffdc3b5abd663,0.39000002
19,111,https://storage.googleapis.com/assets.axieinfinity.com/axies/111/axie/axie-full-transparent.png,Aquatic,ronin,Axie #111,1521001879,Normal,0,,0,,4,Origin,0,1,48,50,35,31,0x907a6c8faea69c22472a472612a852ce0083fbb8,0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,1594221161,0xe5b5557fb70a4e3e5e440433f8c31142949108ce15028e6d87a69eea1573010f,1.5
20,112,https://storage.googleapis.com/assets.axieinfinity.com/axies/112/axie/axie-full-transparent.png,Beast,ronin,1st page Super Low 3 Digit ID,1521001922,Normal,0,,0,,4,Origin,0,1,39,40,31,54,0x2630b80f4fd862aca4010fbfefa2081fc631d20c,0x1989a4a51db6225f6d406749fda500b775f8c7d0,1601426629,0x943e936a4f6cf0b1cb311606a643f319ca8c21ab99f34a74059f372265bd325c,6.0
21,112,https://storage.googleapis.com/assets.axieinfinity.com/axies/112/axie/axie-full-transparent.png,Beast,ronin,1st page Super Low 3 Digit ID,1521001922,Normal,0,,0,,4,Origin,0,1,39,40,31,54,0xb3b1a1193a0b7b48b46efc3c86b614b152c257d5,0x7405fe24003a50e4f4117d35e9b5a9f5e512fede,1554476102,0x5cb227fc3dd4a81c1f60609483fe8b28f598f3bebebe3bda7d8ae4986df12ba5,1.6899999
22,112,https://storage.googleapis.com/assets.axieinfinity.com/axies/112/axie/axie-full-transparent.png,Beast,ronin,1st page Super Low 3 Digit ID,1521001922,Normal,0,,0,,4,Origin,0,1,39,40,31,54,0x9e315e9701908501f6dc68a2af6e28a20c75d970,0xb3b1a1193a0b7b48b46efc3c86b614b152c257d5,1548353899,0xe4ed6ea60a38cce62715f3f55517546040e9c70c5ccbc47075c3748fa56d5fe7,1.2
